Lon,Lat,Curie,Moho,LAB
950000.0,-1750000.0,33.2,39.0,177.0
950000.0,-1700000.0,33.2,39.0,181.0
950000.0,-1650000.0,31.3,39.0,184.0
950000.0,-1600000.0,29.0,39.0,184.0
950000.0,-1550000.0,27.5,40.0,184.0
950000.0,-1500000.0,26.4,40.0,184.0
950000.0,-1450000.0,25.7,40.0,185.0
950000.0,-1400000.0,25.4,40.0,185.0
950000.0,-1350000.0,25.4,40.0,186.0
950000.0,-1300000.0,25.8,40.0,188.0
950000.0,-1250000.0,26.3,40.0,189.0
950000.0,-1200000.0,26.6,41.0,192.0
950000.0,-1150000.0,26.6,41.0,194.0
950000.0,-1100000.0,26.4,41.0,194.0
950000.0,-1050000.0,26.8,42.0,199.0
950000.0,-1000000.0,27.0,41.0,200.0
950000.0,-950000.0,27.4,41.0,206.0
950000.0,-900000.0,27.9,41.0,209.0
950000.0,-850000.0,27.6,41.0,209.0
950000.0,-800000.0,27.7,41.0,215.0
950000.0,-750000.0,28.0,41.0,216.0
950000.0,-700000.0,27.4,41.0,218.0
950000.0,-650000.0,26.7,41.0,220.0
950000.0,-600000.0,26.6,40.0,220.0
950000.0,-550000.0,26.9,40.0,225.0
950000.0,-500000.0,27.2,40.0,227.0
950000.0,-450000.0,26.9,40.0,214.0
950000.0,-400000.0,26.8,41.0,229.0
950000.0,-350000.0,27.6,41.0,228.0
950000.0,-300000.0,27.7,42.0,228.0
950000.0,-250000.0,27.1,42.0,228.0
950000.0,-200000.0,30.5,45.0,228.0
950000.0,-150000.0,40.3,43.0,227.0
950000.0,-100000.0,40.4,43.0,227.0
950000.0,-50000.0,41.4,52.0,227.0
950000.0,0.0,42.3,56.0,226.0
950000.0,50000.0,42.2,59.0,225.0
950000.0,100000.0,41.8,59.0,224.0
950000.0,150000.0,39.8,60.0,222.0
950000.0,200000.0,38.7,60.0,220.0
950000.0,250000.0,39.0,57.0,210.0
950000.0,300000.0,38.9,58.0,209.0
950000.0,350000.0,34.4,54.0,204.0
950000.0,400000.0,31.0,52.0,204.0
950000.0,450000.0,27.5,45.0,205.0
950000.0,500000.0,25.9,44.0,205.0
950000.0,550000.0,26.0,43.0,211.0
950000.0,600000.0,25.8,43.0,213.0
950000.0,650000.0,26.3,44.0,214.0
950000.0,700000.0,26.5,46.0,213.0
950000.0,750000.0,25.6,44.0,211.0
950000.0,800000.0,25.7,42.0,207.0
950000.0,850000.0,28.1,42.0,203.0
950000.0,900000.0,28.9,43.0,196.0
950000.0,950000.0,39.4,43.0,192.0
950000.0,1000000.0,44.3,44.0,184.0
950000.0,1050000.0,40.2,47.0,177.0
950000.0,1100000.0,38.5,53.0,170.0
950000.0,1150000.0,37.0,53.0,168.0
950000.0,1200000.0,36.3,47.0,166.0
950000.0,1250000.0,31.4,44.0,165.0
950000.0,1300000.0,27.2,43.0,164.0
950000.0,1350000.0,25.9,43.0,164.0
950000.0,1400000.0,26.1,43.0,163.0
950000.0,1450000.0,26.5,44.0,162.0
950000.0,1500000.0,26.3,45.0,162.0
950000.0,1550000.0,26.1,46.0,163.0
950000.0,1600000.0,26.0,46.0,163.0
950000.0,1650000.0,25.6,46.0,162.0
950000.0,1700000.0,24.1,44.0,163.0
950000.0,1750000.0,22.6,41.0,164.0
950000.0,1800000.0,22.0,39.0,165.0
950000.0,1850000.0,22.9,34.0,166.0
950000.0,1900000.0,28.0,29.0,168.0
950000.0,1950000.0,35.7,26.0,168.0
1000000.0,-2100000.0,23.2,26.0,120.0
1000000.0,-2050000.0,26.6,30.0,127.0
1000000.0,-2000000.0,28.9,34.0,138.0
1000000.0,-1950000.0,30.1,37.0,151.0
1000000.0,-1900000.0,30.3,39.0,157.0
1000000.0,-1850000.0,31.2,39.0,164.0
1000000.0,-1800000.0,33.1,39.0,173.0
1000000.0,-1750000.0,34.0,39.0,177.0
1000000.0,-1700000.0,33.8,39.0,181.0
1000000.0,-1650000.0,32.2,39.0,183.0
1000000.0,-1600000.0,29.6,40.0,184.0
1000000.0,-1550000.0,27.7,40.0,184.0
1000000.0,-1500000.0,26.7,40.0,185.0
1000000.0,-1450000.0,26.0,40.0,186.0
1000000.0,-1400000.0,25.8,40.0,186.0
1000000.0,-1350000.0,25.7,40.0,188.0
1000000.0,-1300000.0,25.9,41.0,189.0
1000000.0,-1250000.0,26.5,41.0,191.0
1000000.0,-1200000.0,27.0,41.0,194.0
1000000.0,-1150000.0,27.0,41.0,194.0
1000000.0,-1100000.0,26.9,42.0,198.0
1000000.0,-1050000.0,27.0,43.0,200.0
1000000.0,-1000000.0,27.3,42.0,204.0
1000000.0,-950000.0,27.8,41.0,209.0
1000000.0,-900000.0,28.2,41.0,210.0
1000000.0,-850000.0,28.8,41.0,213.0
1000000.0,-800000.0,28.1,41.0,215.0
1000000.0,-750000.0,28.2,41.0,217.0
1000000.0,-700000.0,27.7,41.0,222.0
1000000.0,-650000.0,26.9,41.0,221.0
1000000.0,-600000.0,26.8,41.0,225.0
1000000.0,-550000.0,26.5,40.0,229.0
1000000.0,-500000.0,26.1,40.0,229.0
1000000.0,-450000.0,25.9,41.0,229.0
1000000.0,-400000.0,26.4,41.0,230.0
1000000.0,-350000.0,31.3,42.0,230.0
1000000.0,-300000.0,32.2,43.0,230.0
1000000.0,-250000.0,31.9,44.0,229.0
1000000.0,-200000.0,35.9,49.0,227.0
1000000.0,-150000.0,41.1,44.0,226.0
1000000.0,-100000.0,42.1,44.0,226.0
1000000.0,-50000.0,43.6,61.0,224.0
1000000.0,0.0,43.8,61.0,224.0
1000000.0,50000.0,42.4,61.0,224.0
1000000.0,100000.0,41.7,62.0,223.0
1000000.0,150000.0,39.7,63.0,221.0
1000000.0,200000.0,38.5,63.0,219.0
1000000.0,250000.0,38.9,60.0,209.0
1000000.0,300000.0,39.0,60.0,207.0
1000000.0,350000.0,35.1,55.0,205.0
1000000.0,400000.0,32.0,51.0,204.0
1000000.0,450000.0,28.5,48.0,204.0
1000000.0,500000.0,26.3,44.0,204.0
1000000.0,550000.0,26.1,43.0,207.0
1000000.0,600000.0,25.9,42.0,213.0
1000000.0,650000.0,26.0,42.0,212.0
1000000.0,700000.0,25.8,43.0,211.0
1000000.0,750000.0,25.7,42.0,210.0
1000000.0,800000.0,26.1,42.0,206.0
1000000.0,850000.0,26.7,41.0,200.0
1000000.0,900000.0,28.7,41.0,194.0
1000000.0,950000.0,37.6,42.0,189.0
1000000.0,1000000.0,47.0,43.0,185.0
1000000.0,1050000.0,39.7,44.0,180.0
1000000.0,1100000.0,32.7,46.0,171.0
1000000.0,1150000.0,27.8,46.0,166.0
1000000.0,1200000.0,30.0,44.0,165.0
1000000.0,1250000.0,28.8,43.0,164.0
1000000.0,1300000.0,26.6,42.0,164.0
1000000.0,1350000.0,26.0,42.0,163.0
1000000.0,1400000.0,26.1,43.0,163.0
1000000.0,1450000.0,26.4,44.0,162.0
1000000.0,1500000.0,26.3,45.0,161.0
1000000.0,1550000.0,26.3,46.0,162.0
1000000.0,1600000.0,26.2,47.0,162.0
1000000.0,1650000.0,26.0,47.0,162.0
1000000.0,1700000.0,25.1,45.0,163.0
1000000.0,1750000.0,23.1,42.0,164.0
1000000.0,1800000.0,22.5,38.0,165.0
1000000.0,1850000.0,24.4,33.0,167.0
1000000.0,1900000.0,29.3,28.0,168.0
1000000.0,1950000.0,35.9,25.0,168.0
1050000.0,-2100000.0,21.5,26.0,121.0
1050000.0,-2050000.0,25.2,31.0,133.0
1050000.0,-2000000.0,27.2,35.0,144.0
1050000.0,-1950000.0,28.2,37.0,152.0
1050000.0,-1900000.0,29.7,38.0,160.0
1050000.0,-1850000.0,31.8,39.0,170.0
1050000.0,-1800000.0,34.0,39.0,175.0
1050000.0,-1750000.0,34.1,40.0,178.0
1050000.0,-1700000.0,34.0,40.0,181.0
1050000.0,-1650000.0,32.8,40.0,182.0
1050000.0,-1600000.0,29.8,40.0,183.0
1050000.0,-1550000.0,28.1,40.0,184.0
1050000.0,-1500000.0,27.1,40.0,185.0
1050000.0,-1450000.0,26.5,40.0,186.0
1050000.0,-1400000.0,26.4,40.0,188.0
1050000.0,-1350000.0,26.2,41.0,189.0
1050000.0,-1300000.0,26.5,41.0,190.0
1050000.0,-1250000.0,27.7,41.0,195.0
1050000.0,-1200000.0,27.5,41.0,195.0
1050000.0,-1150000.0,27.5,42.0,198.0
1050000.0,-1100000.0,27.5,43.0,201.0
1050000.0,-1050000.0,27.5,43.0,202.0
1050000.0,-1000000.0,27.8,41.0,207.0
1050000.0,-950000.0,28.0,41.0,208.0
1050000.0,-900000.0,28.8,41.0,212.0
1050000.0,-850000.0,30.3,41.0,214.0
1050000.0,-800000.0,30.2,41.0,215.0
1050000.0,-750000.0,31.4,41.0,222.0
1050000.0,-700000.0,28.8,41.0,222.0
1050000.0,-650000.0,27.1,41.0,225.0
1050000.0,-600000.0,26.9,41.0,229.0
1050000.0,-550000.0,26.1,40.0,229.0
1050000.0,-500000.0,24.8,40.0,231.0
1050000.0,-450000.0,25.3,41.0,233.0
1050000.0,-400000.0,27.6,41.0,231.0
1050000.0,-350000.0,33.7,44.0,231.0
1050000.0,-300000.0,34.8,44.0,231.0
1050000.0,-250000.0,35.1,52.0,228.0
1050000.0,-200000.0,37.0,55.0,226.0
1050000.0,-150000.0,37.5,46.0,225.0
1050000.0,-100000.0,38.7,45.0,223.0
1050000.0,-50000.0,40.1,58.0,223.0
1050000.0,0.0,41.5,63.0,223.0
1050000.0,50000.0,41.3,63.0,223.0
1050000.0,100000.0,40.8,63.0,223.0
1050000.0,150000.0,38.9,63.0,221.0
1050000.0,200000.0,36.8,63.0,219.0
1050000.0,250000.0,37.2,61.0,213.0
1050000.0,300000.0,38.8,60.0,206.0
1050000.0,350000.0,34.6,56.0,205.0
1050000.0,400000.0,30.5,50.0,204.0
1050000.0,450000.0,28.4,48.0,204.0
1050000.0,500000.0,27.1,44.0,203.0
1050000.0,550000.0,26.6,42.0,204.0
1050000.0,600000.0,26.0,42.0,211.0
1050000.0,650000.0,26.0,42.0,212.0
1050000.0,700000.0,26.1,42.0,208.0
1050000.0,750000.0,26.3,42.0,207.0
1050000.0,800000.0,26.8,41.0,204.0
1050000.0,850000.0,26.8,41.0,200.0
1050000.0,900000.0,27.2,41.0,192.0
1050000.0,950000.0,28.3,41.0,187.0
1050000.0,1000000.0,37.7,43.0,181.0
1050000.0,1050000.0,33.8,43.0,178.0
1050000.0,1100000.0,27.9,43.0,172.0
1050000.0,1150000.0,25.9,42.0,166.0
1050000.0,1200000.0,26.7,42.0,164.0
1050000.0,1250000.0,27.1,42.0,163.0
1050000.0,1300000.0,26.5,41.0,162.0
1050000.0,1350000.0,26.3,41.0,162.0
1050000.0,1400000.0,26.3,42.0,163.0
1050000.0,1450000.0,25.9,44.0,162.0
1050000.0,1500000.0,25.7,45.0,161.0
1050000.0,1550000.0,25.9,46.0,161.0
1050000.0,1600000.0,25.9,46.0,162.0
1050000.0,1650000.0,25.9,46.0,162.0
1050000.0,1700000.0,25.1,45.0,163.0
1050000.0,1750000.0,23.4,42.0,164.0
1050000.0,1800000.0,23.1,36.0,166.0
1050000.0,1850000.0,25.8,31.0,167.0
1050000.0,1900000.0,29.6,29.0,168.0
1050000.0,1950000.0,33.7,25.0,168.0
1100000.0,-2100000.0,21.1,29.0,132.0
1100000.0,-2050000.0,23.9,33.0,142.0
1100000.0,-2000000.0,25.9,35.0,147.0
1100000.0,-1950000.0,27.5,37.0,155.0
1100000.0,-1900000.0,29.7,38.0,165.0
1100000.0,-1850000.0,30.9,39.0,172.0
1100000.0,-1800000.0,32.0,40.0,176.0
1100000.0,-1750000.0,32.1,40.0,180.0
1100000.0,-1700000.0,32.0,40.0,181.0
1100000.0,-1650000.0,30.3,40.0,182.0
1100000.0,-1600000.0,28.3,40.0,183.0
1100000.0,-1550000.0,27.5,40.0,185.0
1100000.0,-1500000.0,26.9,40.0,186.0
1100000.0,-1450000.0,26.8,40.0,188.0
1100000.0,-1400000.0,26.8,40.0,190.0
1100000.0,-1350000.0,26.6,40.0,191.0
1100000.0,-1300000.0,27.4,40.0,195.0
1100000.0,-1250000.0,28.0,41.0,196.0
1100000.0,-1200000.0,27.9,42.0,198.0
1100000.0,-1150000.0,28.1,43.0,202.0
1100000.0,-1100000.0,28.7,43.0,202.0
1100000.0,-1050000.0,29.0,42.0,206.0
1100000.0,-1000000.0,28.6,42.0,207.0
1100000.0,-950000.0,28.9,41.0,209.0
1100000.0,-900000.0,30.2,41.0,214.0
1100000.0,-850000.0,35.4,41.0,215.0
1100000.0,-800000.0,41.3,41.0,221.0
1100000.0,-750000.0,37.7,41.0,223.0
1100000.0,-700000.0,29.4,41.0,224.0
1100000.0,-650000.0,27.4,41.0,228.0
1100000.0,-600000.0,26.2,41.0,229.0
1100000.0,-550000.0,24.7,40.0,231.0
1100000.0,-500000.0,24.0,40.0,231.0
1100000.0,-450000.0,25.0,41.0,231.0
1100000.0,-400000.0,27.1,42.0,230.0
1100000.0,-350000.0,29.6,44.0,231.0
1100000.0,-300000.0,31.2,44.0,231.0
1100000.0,-250000.0,32.6,58.0,227.0
1100000.0,-200000.0,33.6,59.0,226.0
1100000.0,-150000.0,32.9,46.0,223.0
1100000.0,-100000.0,33.7,45.0,220.0
1100000.0,-50000.0,34.7,53.0,222.0
1100000.0,0.0,37.4,64.0,223.0
1100000.0,50000.0,37.7,64.0,223.0
1100000.0,100000.0,38.2,64.0,223.0
1100000.0,150000.0,36.8,64.0,222.0
1100000.0,200000.0,35.1,63.0,218.0
1100000.0,250000.0,34.7,62.0,217.0
1100000.0,300000.0,33.5,57.0,208.0
1100000.0,350000.0,30.7,53.0,208.0
1100000.0,400000.0,28.2,46.0,205.0
1100000.0,450000.0,27.1,44.0,205.0
1100000.0,500000.0,26.9,42.0,202.0
1100000.0,550000.0,26.8,41.0,201.0
1100000.0,600000.0,26.3,41.0,204.0
1100000.0,650000.0,26.2,41.0,206.0
1100000.0,700000.0,26.5,41.0,203.0
1100000.0,750000.0,26.6,41.0,202.0
1100000.0,800000.0,26.8,41.0,201.0
1100000.0,850000.0,26.9,41.0,197.0
1100000.0,900000.0,27.0,41.0,190.0
1100000.0,950000.0,27.4,41.0,184.0
1100000.0,1000000.0,29.3,41.0,179.0
1100000.0,1050000.0,27.7,42.0,174.0
1100000.0,1100000.0,25.9,41.0,170.0
1100000.0,1150000.0,25.8,41.0,165.0
1100000.0,1200000.0,26.3,41.0,163.0
1100000.0,1250000.0,26.6,41.0,162.0
1100000.0,1300000.0,26.7,41.0,162.0
1100000.0,1350000.0,26.7,42.0,162.0
1100000.0,1400000.0,26.3,42.0,162.0
1100000.0,1450000.0,25.7,43.0,162.0
1100000.0,1500000.0,25.2,44.0,161.0
1100000.0,1550000.0,25.3,45.0,160.0
1100000.0,1600000.0,25.3,45.0,161.0
1100000.0,1650000.0,25.1,44.0,161.0
1100000.0,1700000.0,24.4,44.0,163.0
1100000.0,1750000.0,23.6,41.0,164.0
1100000.0,1800000.0,24.3,36.0,166.0
1100000.0,1850000.0,27.2,30.0,168.0
1100000.0,1900000.0,31.0,27.0,168.0
1100000.0,1950000.0,33.2,25.0,169.0
1150000.0,-2050000.0,22.8,32.0,142.0
1150000.0,-2000000.0,24.2,34.0,150.0
1150000.0,-1950000.0,26.1,36.0,156.0
1150000.0,-1900000.0,27.9,37.0,163.0
1150000.0,-1850000.0,28.8,39.0,173.0
1150000.0,-1800000.0,29.7,40.0,179.0
1150000.0,-1750000.0,30.5,40.0,180.0
1150000.0,-1700000.0,29.8,40.0,181.0
1150000.0,-1650000.0,28.2,40.0,182.0
1150000.0,-1600000.0,27.0,40.0,183.0
1150000.0,-1550000.0,26.8,40.0,185.0
1150000.0,-1500000.0,27.0,40.0,187.0
1150000.0,-1450000.0,27.9,40.0,190.0
1150000.0,-1400000.0,27.9,40.0,191.0
1150000.0,-1350000.0,27.8,40.0,194.0
1150000.0,-1300000.0,28.5,41.0,196.0
1150000.0,-1250000.0,28.4,41.0,197.0
1150000.0,-1200000.0,28.2,42.0,202.0
1150000.0,-1150000.0,28.7,43.0,203.0
1150000.0,-1100000.0,32.6,43.0,205.0
1150000.0,-1050000.0,32.0,43.0,207.0
1150000.0,-1000000.0,29.9,42.0,208.0
1150000.0,-950000.0,30.6,41.0,214.0
1150000.0,-900000.0,37.0,41.0,215.0
1150000.0,-850000.0,52.0,41.0,219.0
1150000.0,-800000.0,55.4,41.0,222.0
1150000.0,-750000.0,45.0,41.0,223.0
1150000.0,-700000.0,34.5,41.0,226.0
1150000.0,-650000.0,30.0,41.0,228.0
1150000.0,-600000.0,26.5,40.0,229.0
1150000.0,-550000.0,25.0,40.0,230.0
1150000.0,-500000.0,24.6,40.0,231.0
1150000.0,-450000.0,25.2,41.0,229.0
1150000.0,-400000.0,25.7,42.0,229.0
1150000.0,-350000.0,26.0,42.0,230.0
1150000.0,-300000.0,26.7,44.0,229.0
1150000.0,-250000.0,27.7,51.0,227.0
1150000.0,-200000.0,28.4,52.0,226.0
1150000.0,-150000.0,28.6,44.0,223.0
1150000.0,-100000.0,28.6,44.0,220.0
1150000.0,-50000.0,29.3,49.0,221.0
1150000.0,0.0,30.8,60.0,223.0
1150000.0,50000.0,31.8,59.0,223.0
1150000.0,100000.0,33.0,60.0,223.0
1150000.0,150000.0,33.1,60.0,223.0
1150000.0,200000.0,33.6,61.0,219.0
1150000.0,250000.0,33.2,60.0,219.0
1150000.0,300000.0,28.7,50.0,212.0
1150000.0,350000.0,26.9,46.0,213.0
1150000.0,400000.0,26.3,42.0,208.0
1150000.0,450000.0,26.2,41.0,206.0
1150000.0,500000.0,26.6,41.0,201.0
1150000.0,550000.0,26.8,41.0,197.0
1150000.0,600000.0,26.3,41.0,197.0
1150000.0,650000.0,26.0,41.0,197.0
1150000.0,700000.0,26.4,41.0,196.0
1150000.0,750000.0,26.7,41.0,196.0
1150000.0,800000.0,27.0,41.0,196.0
1150000.0,850000.0,27.0,41.0,193.0
1150000.0,900000.0,27.0,41.0,189.0
1150000.0,950000.0,27.1,41.0,183.0
1150000.0,1000000.0,27.1,41.0,178.0
1150000.0,1050000.0,26.5,41.0,172.0
1150000.0,1100000.0,26.3,41.0,169.0
1150000.0,1150000.0,26.7,41.0,166.0
1150000.0,1200000.0,26.6,41.0,164.0
1150000.0,1250000.0,26.5,41.0,161.0
1150000.0,1300000.0,26.6,42.0,161.0
1150000.0,1350000.0,26.7,42.0,161.0
1150000.0,1400000.0,26.3,43.0,161.0
1150000.0,1450000.0,25.9,43.0,161.0
1150000.0,1500000.0,25.7,44.0,161.0
1150000.0,1550000.0,25.6,44.0,160.0
1150000.0,1600000.0,25.1,43.0,160.0
1150000.0,1650000.0,24.8,42.0,161.0
1150000.0,1700000.0,24.1,41.0,162.0
1150000.0,1750000.0,24.2,40.0,163.0
1150000.0,1800000.0,25.6,38.0,164.0
1150000.0,1850000.0,28.1,32.0,166.0
1150000.0,1900000.0,31.1,27.0,167.0
1150000.0,1950000.0,33.5,24.0,168.0
1200000.0,-2050000.0,21.8,31.0,141.0
1200000.0,-2000000.0,23.2,33.0,148.0
1200000.0,-1950000.0,24.9,35.0,157.0
1200000.0,-1900000.0,26.6,37.0,167.0
1200000.0,-1850000.0,27.0,38.0,173.0
1200000.0,-1800000.0,27.8,39.0,177.0
1200000.0,-1750000.0,28.3,40.0,180.0
1200000.0,-1700000.0,27.0,40.0,181.0
1200000.0,-1650000.0,27.2,40.0,182.0
1200000.0,-1600000.0,26.7,40.0,183.0
1200000.0,-1550000.0,26.7,40.0,185.0
1200000.0,-1500000.0,27.6,40.0,189.0
1200000.0,-1450000.0,28.9,40.0,191.0
1200000.0,-1400000.0,28.7,40.0,193.0
1200000.0,-1350000.0,28.4,41.0,196.0
1200000.0,-1300000.0,28.5,41.0,198.0
1200000.0,-1250000.0,28.5,42.0,201.0
1200000.0,-1200000.0,29.3,43.0,203.0
1200000.0,-1150000.0,33.4,43.0,205.0
1200000.0,-1100000.0,39.4,43.0,208.0
1200000.0,-1050000.0,35.7,43.0,208.0
1200000.0,-1000000.0,31.8,41.0,213.0
1200000.0,-950000.0,30.5,41.0,214.0
1200000.0,-900000.0,47.6,41.0,217.0
1200000.0,-850000.0,60.0,41.0,221.0
1200000.0,-800000.0,60.1,41.0,221.0
1200000.0,-750000.0,43.7,41.0,225.0
1200000.0,-700000.0,37.3,41.0,226.0
1200000.0,-650000.0,35.8,41.0,228.0
1200000.0,-600000.0,30.9,40.0,229.0
1200000.0,-550000.0,26.9,40.0,230.0
1200000.0,-500000.0,25.9,40.0,231.0
1200000.0,-450000.0,25.7,41.0,230.0
1200000.0,-400000.0,26.0,41.0,229.0
1200000.0,-350000.0,25.8,41.0,229.0
1200000.0,-300000.0,25.5,42.0,228.0
1200000.0,-250000.0,25.4,42.0,228.0
1200000.0,-200000.0,25.4,44.0,226.0
1200000.0,-150000.0,25.5,42.0,225.0
1200000.0,-100000.0,24.8,42.0,221.0
1200000.0,-50000.0,24.9,45.0,222.0
1200000.0,0.0,26.5,50.0,223.0
1200000.0,50000.0,27.0,51.0,224.0
1200000.0,100000.0,29.9,54.0,224.0
1200000.0,150000.0,30.4,54.0,223.0
1200000.0,200000.0,31.4,57.0,220.0
1200000.0,250000.0,31.2,59.0,219.0
1200000.0,300000.0,28.1,47.0,217.0
1200000.0,350000.0,26.8,41.0,216.0
1200000.0,400000.0,26.5,41.0,212.0
1200000.0,450000.0,26.1,40.0,206.0
1200000.0,500000.0,26.5,40.0,201.0
1200000.0,550000.0,27.0,41.0,194.0
1200000.0,600000.0,26.5,41.0,193.0
1200000.0,650000.0,26.0,41.0,190.0
1200000.0,700000.0,26.2,41.0,189.0
1200000.0,750000.0,26.7,41.0,191.0
1200000.0,800000.0,26.8,41.0,191.0
1200000.0,850000.0,26.8,41.0,189.0
1200000.0,900000.0,26.9,41.0,188.0
1200000.0,950000.0,27.0,41.0,185.0
1200000.0,1000000.0,26.7,41.0,181.0
1200000.0,1050000.0,26.7,41.0,171.0
1200000.0,1100000.0,26.9,41.0,168.0
1200000.0,1150000.0,27.0,41.0,166.0
1200000.0,1200000.0,26.6,41.0,164.0
1200000.0,1250000.0,26.2,41.0,161.0
1200000.0,1300000.0,26.3,42.0,160.0
1200000.0,1350000.0,26.5,42.0,160.0
1200000.0,1400000.0,26.3,43.0,160.0
1200000.0,1450000.0,26.2,44.0,160.0
1200000.0,1500000.0,26.3,44.0,160.0
1200000.0,1550000.0,26.5,43.0,160.0
1200000.0,1600000.0,26.2,42.0,160.0
1200000.0,1650000.0,25.8,42.0,160.0
1200000.0,1700000.0,24.6,41.0,162.0
1200000.0,1750000.0,25.3,39.0,163.0
1200000.0,1800000.0,26.9,36.0,164.0
1200000.0,1850000.0,28.9,31.0,166.0
1200000.0,1900000.0,31.6,25.0,167.0
1250000.0,-2000000.0,22.6,31.0,149.0
1250000.0,-1950000.0,25.0,33.0,159.0
1250000.0,-1900000.0,26.9,35.0,167.0
1250000.0,-1850000.0,27.3,38.0,173.0
1250000.0,-1800000.0,27.6,40.0,177.0
1250000.0,-1750000.0,27.3,40.0,179.0
1250000.0,-1700000.0,27.1,40.0,181.0
1250000.0,-1650000.0,27.7,40.0,182.0
1250000.0,-1600000.0,27.2,40.0,183.0
1250000.0,-1550000.0,27.2,40.0,185.0
1250000.0,-1500000.0,29.2,40.0,189.0
1250000.0,-1450000.0,29.8,41.0,191.0
1250000.0,-1400000.0,29.9,41.0,194.0
1250000.0,-1350000.0,28.7,41.0,197.0
1250000.0,-1300000.0,27.4,42.0,200.0
1250000.0,-1250000.0,27.4,42.0,203.0
1250000.0,-1200000.0,29.2,43.0,205.0
1250000.0,-1150000.0,33.4,43.0,208.0
1250000.0,-1100000.0,37.6,44.0,208.0
1250000.0,-1050000.0,35.4,42.0,212.0
1250000.0,-1000000.0,32.8,41.0,214.0
1250000.0,-950000.0,40.3,41.0,216.0
1250000.0,-900000.0,60.3,41.0,220.0
1250000.0,-850000.0,64.5,41.0,221.0
1250000.0,-800000.0,55.1,41.0,222.0
1250000.0,-750000.0,47.5,41.0,225.0
1250000.0,-700000.0,43.2,41.0,226.0
1250000.0,-650000.0,47.2,40.0,228.0
1250000.0,-600000.0,35.9,40.0,229.0
1250000.0,-550000.0,28.3,40.0,230.0
1250000.0,-500000.0,26.6,40.0,232.0
1250000.0,-450000.0,26.5,40.0,231.0
1250000.0,-400000.0,27.2,41.0,230.0
1250000.0,-350000.0,26.9,41.0,230.0
1250000.0,-300000.0,26.2,41.0,228.0
1250000.0,-250000.0,25.6,41.0,227.0
1250000.0,-200000.0,25.3,41.0,226.0
1250000.0,-150000.0,24.8,41.0,225.0
1250000.0,-100000.0,24.7,41.0,222.0
1250000.0,-50000.0,25.1,41.0,222.0
1250000.0,0.0,26.3,44.0,223.0
1250000.0,50000.0,28.2,45.0,223.0
1250000.0,100000.0,29.8,49.0,223.0
1250000.0,150000.0,30.7,50.0,223.0
1250000.0,200000.0,30.9,51.0,221.0
1250000.0,250000.0,28.6,53.0,220.0
1250000.0,300000.0,27.5,47.0,220.0
1250000.0,350000.0,28.2,41.0,218.0
1250000.0,400000.0,28.2,41.0,217.0
1250000.0,450000.0,26.6,40.0,207.0
1250000.0,500000.0,26.5,40.0,204.0
1250000.0,550000.0,26.7,40.0,190.0
1250000.0,600000.0,26.5,40.0,186.0
1250000.0,650000.0,26.0,40.0,183.0
1250000.0,700000.0,26.2,40.0,180.0
1250000.0,750000.0,26.6,41.0,186.0
1250000.0,800000.0,26.5,40.0,185.0
1250000.0,850000.0,26.4,41.0,185.0
1250000.0,900000.0,26.3,41.0,184.0
1250000.0,950000.0,26.2,41.0,184.0
1250000.0,1000000.0,26.2,41.0,180.0
1250000.0,1050000.0,27.0,41.0,173.0
1250000.0,1100000.0,26.8,41.0,168.0
1250000.0,1150000.0,26.8,41.0,165.0
1250000.0,1200000.0,26.6,41.0,163.0
1250000.0,1250000.0,26.2,41.0,161.0
1250000.0,1300000.0,26.2,41.0,159.0
1250000.0,1350000.0,26.7,42.0,159.0
1250000.0,1400000.0,26.8,43.0,159.0
1250000.0,1450000.0,26.9,44.0,159.0
1250000.0,1500000.0,26.7,43.0,159.0
1250000.0,1550000.0,26.8,42.0,159.0
1250000.0,1600000.0,26.8,41.0,159.0
1250000.0,1650000.0,26.9,41.0,160.0
1250000.0,1700000.0,26.5,41.0,160.0
1250000.0,1750000.0,26.7,39.0,162.0
1250000.0,1800000.0,29.1,35.0,164.0
1250000.0,1850000.0,31.5,30.0,165.0
1250000.0,1900000.0,33.2,26.0,166.0
1250000.0,1950000.0,34.4,24.0,166.0
1300000.0,-2000000.0,22.0,29.0,150.0
1300000.0,-1950000.0,25.4,32.0,159.0
1300000.0,-1900000.0,28.1,36.0,168.0
1300000.0,-1850000.0,28.4,40.0,176.0
1300000.0,-1800000.0,28.0,40.0,177.0
1300000.0,-1750000.0,26.9,40.0,179.0
1300000.0,-1700000.0,26.6,40.0,181.0
1300000.0,-1650000.0,27.5,40.0,182.0
1300000.0,-1600000.0,27.8,40.0,183.0
1300000.0,-1550000.0,29.0,40.0,187.0
1300000.0,-1500000.0,31.2,40.0,189.0
1300000.0,-1450000.0,32.9,41.0,192.0
1300000.0,-1400000.0,34.0,41.0,195.0
1300000.0,-1350000.0,31.0,41.0,198.0
1300000.0,-1300000.0,26.8,42.0,202.0
1300000.0,-1250000.0,26.7,42.0,203.0
1300000.0,-1200000.0,28.6,42.0,207.0
1300000.0,-1150000.0,30.4,43.0,208.0
1300000.0,-1100000.0,31.7,42.0,210.0
1300000.0,-1050000.0,30.9,41.0,213.0
1300000.0,-1000000.0,32.5,41.0,214.0
1300000.0,-950000.0,43.3,41.0,218.0
